"Date","SP500","MSFT"
2019-08-08,2938.09008789062,130.99006652832
2019-08-09,2918.64990234375,129.877166748047
2019-08-12,2882.69995117188,128.066375732422
2019-08-13,2926.32006835938,130.716537475586
2019-08-14,2840.60009765625,126.780143737793
2019-08-15,2847.60009765625,126.496223449707
2019-08-16,2888.67993164062,128.814529418945
2019-08-19,2923.64990234375,130.972061157227
2019-08-20,2900.51000976562,129.883865356445
2019-08-21,2924.42993164062,131.331634521484
2019-08-22,2922.94995117188,130.375885009766
2019-08-23,2847.11010742188,126.221809387207
2019-08-26,2878.3798828125,128.171081542969
2019-08-27,2869.15991210938,128.445556640625
2019-08-28,2887.93994140625,128.27522277832
2019-08-29,2924.580078125,130.697616577148
2019-08-30,2926.4599609375,130.451568603516
2019-09-03,2906.27001953125,128.729415893555
2019-09-04,2937.78002929688,130.233963012695
2019-09-05,2976,132.523956298828
2019-09-06,2978.7099609375,131.624984741211
2019-09-09,2978.42993164062,130.129913330078
2019-09-10,2979.38989257812,128.767272949219
2019-09-11,3000.92993164062,128.805114746094
2019-09-12,3009.57006835938,130.129913330078
2019-09-13,3007.38989257812,129.940643310547
2019-09-16,2997.9599609375,129.003814697266
2019-09-17,3005.69995117188,130.006851196289
2019-09-18,3006.72998046875,131.076156616211
2019-09-19,3006.7900390625,133.48908996582
2019-09-20,2992.07006835938,131.946701049805
2019-09-23,2991.78002929688,131.662841796875
2019-09-24,2966.60009765625,129.997436523438
2019-09-25,2984.8701171875,131.870986938477
2019-09-26,2977.6201171875,132.041305541992
2019-09-27,2961.7900390625,130.328567504883
2019-09-30,2976.73999023438,131.558731079102
2019-10-01,2940.25,129.704116821289
2019-10-02,2887.61010742188,127.414077758789
2019-10-03,2910.6298828125,128.956497192383
2019-10-04,2952.01000976562,130.697616577148
2019-10-07,2938.7900390625,129.751358032227
2019-10-08,2893.06005859375,128.379348754883
2019-10-09,2919.39990234375,130.811264038086
2019-10-10,2938.1298828125,131.624984741211
2019-10-11,2970.27001953125,132.173782348633
2019-10-14,2966.14990234375,132.050765991211
2019-10-15,2995.67993164062,133.962219238281
2019-10-16,2989.68994140625,132.864593505859
2019-10-17,2997.94995117188,132.183258056641
2019-10-18,2986.19995117188,130.025772094727
2019-10-21,3006.71997070312,130.990936279297
2019-10-22,2995.98999023438,129.04167175293
2019-10-23,3004.52001953125,129.864944458008
2019-10-24,3010.2900390625,132.419815063477
2019-10-25,3022.55004882812,133.167358398438
2019-10-28,3039.419921875,136.441452026367
2019-10-29,3036.88989257812,135.154510498047
2019-10-30,3046.77001953125,136.838836669922
2019-10-31,3037.56005859375,135.66552734375
2019-11-01,3066.90991210938,135.996734619141
2019-11-04,3078.27001953125,136.782089233398
2019-11-05,3074.6201171875,136.69694519043
2019-11-06,3076.78002929688,136.318389892578
2019-11-07,3085.17993164062,136.507629394531
2019-11-08,3093.080078125,138.116348266602
2019-11-11,3087.01000976562,138.258270263672
2019-11-12,3091.84008789062,139.166702270508
2019-11-13,3094.0400390625,139.393768310547
2019-11-14,3096.6298828125,140.103485107422
2019-11-15,3120.4599609375,141.910827636719
2019-11-18,3122.03002929688,142.260925292969
2019-11-19,3120.17993164062,142.308242797852
2019-11-20,3108.4599609375,142.061447143555
2019-11-21,3103.5400390625,141.928436279297
2019-11-22,3110.2900390625,142.032913208008
2019-11-25,3133.63989257812,143.590026855469
2019-11-26,3140.52001953125,144.349624633789
2019-11-27,3153.6298828125,144.624969482422
2019-11-29,3140.97998046875,143.732482910156
2019-12-02,3113.8701171875,141.99494934082
2019-12-03,3093.19995117188,141.767044067383
2019-12-04,3112.76000976562,142.279769897461
2019-12-05,3117.42993164062,142.355728149414
2019-12-06,3145.90991210938,144.083770751953
2019-12-09,3135.9599609375,143.713485717773
2019-12-10,3132.52001953125,143.495147705078
2019-12-11,3141.6298828125,144.036315917969
2019-12-12,3168.57006835938,145.498489379883
2019-12-13,3168.80004882812,146.723388671875
2019-12-16,3191.44995117188,147.672836303711
2019-12-17,3192.52001953125,146.875259399414
2019-12-18,3191.13989257812,146.571395874023
2019-12-19,3205.3701171875,147.843780517578
2019-12-20,3221.21997070312,149.457870483398
2019-12-23,3224.01000976562,149.457870483398
2019-12-24,3223.3798828125,149.429382324219
2019-12-26,3239.90991210938,150.654220581055
2019-12-27,3240.02001953125,150.929580688477
2019-12-30,3221.2900390625,149.628723144531
2019-12-31,3230.78002929688,149.733154296875
2020-01-02,3257.85009765625,152.505676269531
2020-01-03,3234.85009765625,150.606735229492
2020-01-06,3246.28002929688,150.996063232422
2020-01-07,3237.17993164062,149.619323730469
2020-01-08,3253.05004882812,152.00244140625
2020-01-09,3274.69995117188,153.901428222656
2020-01-10,3265.35009765625,153.189331054688
2020-01-13,3288.1298828125,155.031341552734
2020-01-14,3283.14990234375,153.939422607422
2020-01-15,3289.2900390625,154.936370849609
2020-01-16,3316.81005859375,157.775314331055
2020-01-17,3329.6201171875,158.658325195312
2020-01-21,3320.7900390625,158.088623046875
2020-01-22,3321.75,157.329040527344
2020-01-23,3325.5400390625,158.297515869141
2020-01-24,3295.46997070312,156.702423095703
2020-01-27,3243.6298828125,154.08186340332
2020-01-28,3276.23999023438,157.101196289062
2020-01-29,3273.39990234375,159.550857543945
2020-01-30,3283.65991210938,164.051406860352
2020-01-31,3225.52001953125,161.630172729492
2020-02-03,3248.919921875,165.570556640625
2020-02-04,3297.59008789062,171.020584106445
2020-02-05,3334.68994140625,170.811676025391
2020-02-06,3345.78002929688,174.353286743164
2020-02-07,3327.7099609375,174.600112915039
2020-02-10,3352.09008789062,179.167114257812
2020-02-11,3357.75,175.122314453125
2020-02-12,3379.44995117188,175.378723144531
2020-02-13,3373.93994140625,174.429260253906
2020-02-14,3380.15991210938,175.986358642578
2020-02-18,3370.2900390625,177.771362304688
2020-02-19,3386.14990234375,178.304534912109
2020-02-20,3373.22998046875,175.581619262695
2020-02-21,3337.75,170.031021118164
2020-02-24,3225.88989257812,162.700073242188
2020-02-25,3128.2099609375,160.015197753906
2020-02-26,3116.38989257812,162.014495849609
2020-02-27,2978.76000976562,150.599151611328
2020-02-28,2954.21997070312,154.245635986328
2020-03-02,3090.22998046875,164.508972167969
2020-03-03,3003.3701171875,156.625839233398
2020-03-04,3130.1201171875,162.376358032227
2020-03-05,3023.93994140625,158.30143737793
2020-03-06,2972.3701171875,153.826736450195
2020-03-09,2746.56005859375,143.401473999023
2020-03-10,2882.22998046875,153.207824707031
2020-03-11,2741.3798828125,146.267227172852
2020-03-12,2480.63989257812,132.395523071289
2020-03-13,2711.02001953125,151.218032836914
2020-03-16,2386.1298828125,128.929946899414
2020-03-17,2529.18994140625,139.545593261719
2020-03-18,2398.10009765625,133.671264648438
2020-03-19,2409.38989257812,135.870620727539
2020-03-20,2304.919921875,130.767471313477
2020-03-23,2237.39990234375,129.463119506836
2020-03-24,2447.330078125,141.230773925781
2020-03-25,2475.56005859375,139.878845214844
2020-03-26,2630.07006835938,148.628402709961
2020-03-27,2541.46997070312,142.525588989258
2020-03-30,2626.64990234375,152.550903320312
2020-03-31,2584.59008789062,150.151733398438
2020-04-01,2470.5,144.820068359375
2020-04-02,2526.89990234375,147.819107055664
2020-04-03,2488.64990234375,146.457656860352
2020-04-06,2663.67993164062,157.349411010742
2020-04-07,2659.40991210938,155.654724121094
2020-04-08,2749.97998046875,157.216110229492
2020-04-09,2789.82006835938,157.225601196289
